Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Recip_Administered,Census2019_18PlusPop
2021-03-10,WY,WYA,Wyoming,578759,Report,259495,190180,44836,32860,98047,91527,542,64,116799,20.2,12.2,116725,26.2,190087,42714,63543,64.1,106471,107352,70389,70371,15.8,58310,139700,113295,6500,0,34563,35818,530,8,34562,35801,530,8,20262,21758,117,4,70919,12.3,70901,15.9,42141,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,LTC,LTC,Long Term Care,NA,NA,NA,7445798,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
2021-03-09,AK,AKA,Alaska,731545,Report,430685,302687,58873,41376,138326,164305,0,56,184906,25.3,16,183899,33.3,301083,54587,65451,71.5,115182,125761,117341,116747,21.2,78085,211700,215085,3900,0,52386,64949,4,6,52380,64361,4,6,29408,21290,4,2,117345,16,116751,21.2,50704,55.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,AL,ALA,Alabama,4903185,Report,1689050,1140984,34448,23270,590055,549401,1528,0,747268,15.2,8.5,746978,19.6,1140657,29900,419532,49.4,649028,76371,418443,418400,11,44275,861700,778050,49300,0,205713,212720,1640,10,205707,212683,1640,10,127877,114795,783,5,420083,8.6,420040,11,243460,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,AR,ARA,Arkansas,3017804,Report,1158630,782750,38393,25938,394324,387946,382,98,501653,16.6,9.3,501433,21.6,782504,33763,276437,52.8,410031,78268,279415,279372,12.1,49992,588600,537030,33000,0,132735,146660,400,20,132733,146619,400,20,75998,59011,279,15,279815,9.3,279772,12.1,135303,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,AS,ASA,American Samoa,55689,Report,43210,21625,77592,38832,5043,16582,0,0,13471,24.2,14.8,13261,30.5,21328,49101,2054,0,3481,0,8253,8166,18.8,99477,12400,30810,0,0,2088,6165,1,0,2088,6078,1,0,598,883,0,0,8254,14.8,8167,18.8,1481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,AZ,AZA,Arizona,7278717,Report,2638855,2245854,36254,30855,1016242,1227179,1923,510,1435152,19.7,10.3,1432773,25.4,2242306,39768,767784,58.7,1179540,90135,748413,747802,13.3,46801,1286000,1273155,79700,0,300471,447763,1804,179,300466,447157,1803,179,153433,218482,560,124,750217,10.3,749605,13.3,372599,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,BP2,BP2,Bureau of Prisons,0,Report,73715,72539,0,0,28620,43919,0,0,44155,0,0,44153,0,72536,0,2256,0,3603,0,28141,28140,0,0,31400,42315,0,0,10043,18098,0,0,10043,18097,0,0,499,828,0,0,28141,0,28140,0,1327,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,CA,CAA,California,39512223,Report,15047220,10925581,38082,27651,5304803,5618793,1956,29,7400238,18.7,8.7,7394748,24.2,10918803,35662,3865132,66.2,5675706,97218,3442971,3441758,11.2,49146,7358100,7292220,396900,0,1628682,1814279,1820,10,1628439,1813309,1820,10,847508,918490,609,7,3444791,8.7,3443578,11.2,1766614,30.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,CO,COA,Colorado,5758736,Report,2119340,1650716,36802,28665,810499,831746,8075,396,1061907,18.4,10,1061408,23.6,1650073,36675,583908,69.3,910125,108038,577076,576926,12.8,47105,1058900,1004640,55800,0,278429,298559,7796,88,278421,298417,7794,88,158781,160496,1822,48,584872,10.2,584720,13,321147,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,CT,CTA,Connecticut,3565287,Report,1525915,1245687,42799,34939,557040,677426,11205,16,897576,25.2,9.4,896669,31.6,1244427,43851,518291,82.2,690389,109543,334501,334231,11.8,53770,696000,787215,42700,0,129452,205044,11110,5,129359,204867,11099,5,34013,127519,1188,3,345611,9.7,345330,12.2,162723,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,DC,DCA,District of Columbia,705749,Report,355785,232666,50412,32967,93975,138691,0,0,102392,14.5,7.5,102370,17.7,232636,40278,49170,56.3,94677,108397,52590,52588,9.1,61599,160200,187785,7800,0,24395,28187,223,8,24394,28186,223,8,13676,10889,12,3,52813,7.5,52811,9.1,24580,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,DD2,DD2,Dept of Defense,0,Report,1719605,1320734,0,0,626441,693894,0,399,868701,0,0,868338,0,1320251,0,119111,0,174328,0,436245,436125,0,0,776300,900705,42600,0,191123,245122,0,0,191116,245009,0,0,15420,39098,0,0,436245,0,436125,0,54518,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,DE,DEA,Delaware,973764,Report,389215,285101,39970,29278,133999,150565,504,33,174037,17.9,10.6,173976,22.6,285018,37006,110739,58.6,175410,92856,103067,103047,13.4,50535,184000,194415,10800,0,50137,52918,555,12,50133,52902,555,12,31211,30234,517,7,103622,10.6,103602,13.5,61969,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,FL,FLA,Florida,21477737,Report,8455205,5961421,39367,27756,2957292,2982845,14278,7006,3760044,17.5,9.6,3756711,21.8,5957660,34542,2758011,61.3,4428186,98462,2060484,2060116,11.9,49022,4081800,4090905,282500,0,1004061,1053982,14279,2441,1003843,1053832,14277,2441,754903,782705,4667,2150,2074763,9.7,2074393,12,1544425,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,FM,FMA,Federated States of Micronesia,103643,Report,47400,18133,45734,17496,18133,0,0,0,11506,11.1,6.4,11502,14.2,18129,22425,1339,0,2125,0,6670,6670,8.3,58633,46600,0,800,0,6650,20,0,0,6650,20,0,0,803,5,0,0,6670,6.4,6670,8.3,808,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,GA,GAA,Georgia,10617423,Report,3706995,2406206,34914,22663,1351299,1054154,541,212,1420118,13.4,8.6,1419619,17.5,2405550,29649,881052,58.1,1504726,99194,910005,909837,11.2,45689,1919000,1681095,106900,0,505632,404268,618,105,505612,404120,618,105,343791,224953,240,63,910623,8.6,910455,11.2,569047,37.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,GU,GUA,Guam,165768,Report,87860,58396,53002,35228,28652,29744,0,0,35680,21.5,13.4,35670,27.6,58379,45150,11738,0,20662,0,22200,22194,17.2,67951,38200,48360,1300,0,10052,12148,0,0,10051,12143,0,0,3581,5158,0,0,22200,13.4,22194,17.2,8739,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,HI,HIA,Hawaii,1415872,Report,632120,464100,44645,32778,162762,207362,216,93760,287071,20.3,12.7,286871,25.7,463836,41562,111121,41.4,182423,67955,179740,179673,16.1,56641,277200,342420,12500,0,64299,97439,225,18002,64281,97403,225,17989,32403,38664,35,1674,179965,12.7,179898,16.1,72776,27.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,IA,IAA,Iowa,3155070,Report,1162165,952377,36835,30186,512498,423600,16160,119,653454,20.7,9.4,652966,26.9,951626,39190,378762,68.5,508583,91976,297783,297518,12.3,47861,601000,527865,33300,0,155620,142156,15651,7,155616,141895,15649,7,63309,68390,1417,2,313434,9.9,313167,12.9,133118,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,ID,IDA,Idaho,1787065,Report,617985,489220,34581,27376,256937,231565,563,155,304032,17,9.9,304022,22.7,489213,36539,175575,60.4,258799,89035,177697,177694,13.3,46157,322100,277485,18400,0,91993,85679,563,25,91993,85676,563,25,37379,45262,377,13,178260,10,178257,13.3,83031,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,IH2,IH2,Indian Health Svc,2082813,Report,1126690,669504,54095,32144,359783,309436,285,0,442180,21.2,10.6,439144,0,665645,0,126932,0,210908,0,221177,220389,0,0,687100,417690,21900,0,101160,120017,284,0,101135,119254,284,0,42519,38566,21,0,221461,10.6,220673,0,81106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,IL,ILA,Illinois,12671821,Report,4715845,3601065,37215,28418,1766160,1833385,237,1283,2414809,19.1,9.2,2412812,24.5,3598448,36518,1148369,56.2,1657622,81127,1166497,1165917,11.8,47857,2362500,2229045,124300,0,543582,622537,496,378,543558,621981,496,378,252097,258778,155,227,1166993,9.2,1166413,11.8,511257,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,IN,INA,Indiana,6732219,Report,2443780,1892845,36300,28116,886391,993582,10843,2029,1161968,17.3,10.6,1161719,22.5,1892491,36646,715043,65.9,1187033,109329,713229,713122,13.8,47321,1207600,1170780,65400,0,321772,390737,10786,720,321768,390634,10786,720,227886,228500,1390,533,724015,10.8,723908,14,458309,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,KS,KSA,Kansas,2913314,Report,1094695,751652,37576,25801,422369,327612,1530,141,521147,17.9,9.1,520746,23.5,751089,33939,273714,57.6,372116,78260,263842,263648,11.9,49465,560700,503295,30700,0,136609,127176,1373,57,136605,126986,1373,57,57363,62340,550,38,265215,9.1,265021,12,120291,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,KY,KYA,Kentucky,4467673,Report,1692775,1293847,37889,28960,673095,618110,2564,78,872816,19.5,10,872356,25.2,1293303,37327,430350,57.3,615727,82035,445584,445478,12.9,48856,830400,816075,46300,0,231510,214019,2644,55,231505,213918,2644,55,85118,116788,997,31,448228,10,448122,12.9,202934,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,LA,LAA,Louisiana,4648794,Report,1739230,1286353,37412,27671,547574,725319,12669,791,811301,17.5,9.7,811099,22.8,1286102,36115,466588,63,777943,104982,452872,452830,12.7,48839,815600,872430,51200,0,163836,288678,12345,358,163831,288642,12345,357,114058,182111,4282,78,465217,10,465175,13.1,300529,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MA,MAA,Massachusetts,6892503,Report,2657570,2226167,38557,32298,1104504,1107177,14446,40,1510698,21.9,10,1509489,27.2,2224537,40156,743767,63.6,1023882,87561,692650,692240,12.5,47973,1334300,1245270,78000,0,302458,390187,14315,5,302443,389792,14314,5,84485,195149,7901,1,706965,10.3,706554,12.8,287536,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MD,MDA,Maryland,6045680,Report,2254210,1715039,37286,28368,853019,833604,27408,1008,1141469,18.9,10.3,1140939,24.2,1714344,36390,534578,55.7,777296,81019,620370,620183,13.2,47850,1097500,1091610,65100,0,281896,338195,26710,279,281883,338021,26709,279,112688,147582,11598,127,647080,10.7,646892,13.7,271995,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,ME,MEA,Maine,1344212,Report,541780,432219,40305,32154,215631,210214,6345,29,290479,21.6,10.8,290356,26.5,432037,39442,180826,63.4,249816,87573,145805,145738,13.3,49461,278900,246480,16400,0,69707,76093,6347,5,69697,76036,6345,5,25367,45296,4326,2,152152,11.3,152083,13.9,74991,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MH,MHA,Marshall Islands,58413,Report,35000,14523,59918,24863,14523,0,0,0,10732,18.4,6.4,10721,23.5,14513,31853,861,0,1273,0,3742,3741,8.2,76818,35000,0,0,0,3741,1,2,0,3740,1,2,0,410,0,2,0,3744,6.4,3743,8.2,412,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MI,MIA,Michigan,9986857,Report,3758740,2787289,37637,27910,1269268,1514146,3875,0,1805357,18.1,10.1,1804914,23,2786656,35531,1050111,59.5,1533790,86881,1005656,1005458,12.8,47925,1856900,1792440,109400,0,386156,619465,3947,35,386148,619275,3947,35,204270,299680,2482,30,1009603,10.1,1009405,12.9,506462,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MN,MNA,Minnesota,5639632,Report,2011060,1746992,35659,30977,804312,925966,16567,147,1167407,20.7,10.4,1166803,26.9,1746143,40266,636234,69.1,891884,96904,587341,587079,13.5,46375,976100,976560,58400,0,236860,350441,16460,40,236848,350191,16457,40,104788,163757,11315,14,603801,10.7,603536,13.9,279874,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MO,MOA,Missouri,6137428,Report,2043505,1647096,33296,26837,657770,985996,3145,185,1038458,16.9,8.8,1037949,21.8,1646379,34538,562791,53,855221,80526,540902,540741,11.3,42869,967300,1025505,50700,0,174443,366436,3318,23,174435,366284,3318,22,93923,165586,1437,7,544220,8.9,544059,11.4,260953,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MP,MPA,Northern Mariana Islands,56882,Report,44010,20708,77371,36405,2332,18376,0,0,12062,21.2,15.2,12057,27.2,20702,46660,2193,0,4191,0,8633,8632,19.5,99193,12800,30810,400,0,610,8023,0,0,610,8022,0,0,243,1752,0,0,8633,15.2,8632,19.5,1995,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MS,MSA,Mississippi,2976149,Report,1089955,780649,36623,26230,418511,356271,5473,394,509358,17.1,9.2,509220,22.4,780462,34267,272451,56,430219,88396,274940,274893,12.1,47856,568700,489255,32000,0,143919,131011,5433,10,143914,130969,5433,10,87611,74458,1760,3,280373,9.4,280326,12.3,163832,33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,MT,MTA,Montana,1068778,Report,414385,343597,38772,32149,188929,154212,374,82,220672,20.6,11.5,220385,26.2,343210,40849,119895,58.1,184801,89519,123236,123139,14.7,49320,225900,176085,12400,0,66994,56218,381,24,66983,56132,381,24,32671,33492,173,12,123617,11.6,123520,14.7,66348,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NC,NCA,North Carolina,10488084,Report,3719845,2909142,35467,27738,1242964,1661560,4289,329,1858432,17.7,9.6,1857098,22.7,2907198,35508,1123076,64.1,1835458,104818,1011654,1011039,12.3,45434,1819800,1788345,111700,0,369427,642205,4283,22,369353,641664,4281,22,273177,402306,431,17,1015937,9.7,1015320,12.4,675931,38.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,ND,NDA,North Dakota,762062,Report,318530,277845,41798,36460,137497,140296,52,0,173961,22.8,12,173750,29.9,277561,47700,88266,73.7,141320,117919,91818,91762,15.8,54740,166700,143130,8700,0,44331,47487,56,0,44329,47433,56,0,22326,25394,18,0,91874,12.1,91818,15.8,47738,39.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NE,NEA,Nebraska,1934408,Report,769090,594293,39758,30722,291120,293406,8592,1175,387731,20,10.4,387392,26.6,593806,40718,212619,68,306729,98166,200618,200466,13.7,52738,366900,378690,23500,0,96538,103807,8765,273,96527,103666,8761,273,40049,50775,712,200,209383,10.8,209227,14.3,91736,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NH,NHA,New Hampshire,1359711,Report,512715,393931,37708,28972,218654,170532,4718,27,289813,21.3,8.7,289316,26.2,393260,35607,165657,65.3,199957,78765,118598,118448,10.7,46422,263500,233415,15800,0,68374,50220,4833,4,68323,50121,4831,4,20334,21708,3829,2,123431,9.1,123279,11.2,45873,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NJ,NJA,New Jersey,8882190,Report,3161120,2639438,35589,29716,1395950,1234159,8854,475,1821711,20.5,10.3,1819475,26.2,2636432,37969,797454,54,1143909,77525,914596,913826,13.2,45526,1628000,1453920,79200,0,463680,450911,8859,5,463655,450166,8857,5,181120,198605,3141,3,923455,10.4,922683,13.3,382869,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NM,NMA,New Mexico,2096829,Report,972065,839018,46359,40014,374686,461591,1795,946,545238,26,14.5,542727,33.5,836237,51588,220144,58.3,335673,88895,303023,302241,18.6,59967,473500,473265,25300,0,116361,186441,1666,221,116335,185685,1665,221,51762,68085,1120,135,304689,14.5,303906,18.7,121102,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NV,NVA,Nevada,3080156,Report,1124830,864967,36519,28082,399806,463653,1508,0,544881,17.7,9.6,544697,22.8,864712,36218,289836,58.4,450878,90908,296904,296836,12.4,47113,555300,537030,32500,0,134923,161981,1499,0,134920,161916,1498,0,67052,81465,780,0,298403,9.7,298334,12.5,149297,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,NY,NYA,New York,19453561,Report,7147625,5525344,36742,28403,2783654,2712454,28666,570,3651402,18.8,9.1,3648672,23.7,5522227,35800,1661207,50.4,2450733,74351,1763979,1763555,11.4,46337,3505800,3466125,175700,0,904660,859227,28274,92,904603,858860,28274,92,378726,409437,8993,45,1792253,9.2,1791829,11.6,797201,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,OH,OHA,Ohio,11689100,Report,4331405,3255735,37055,27853,1682822,1548340,22462,2111,2070097,17.7,9.9,2069116,22.7,3254302,35718,1245694,60.9,1913417,93505,1156190,1155743,12.7,47540,2174500,2023905,133000,0,587917,567652,22238,621,587909,567214,22238,620,278133,374126,10708,418,1178428,10.1,1177981,12.9,663385,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,OK,OKA,Oklahoma,3956971,Report,1744610,1307274,44090,33037,621279,684619,1369,7,822520,20.8,11.8,821610,27.3,1306176,43471,424317,66.8,722823,113807,466921,466784,15.5,58062,889500,806910,48200,0,217541,249379,1364,1,217537,249246,1364,1,153334,138078,439,0,468285,11.8,468148,15.6,291851,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,OR,ORA,Oregon,4217737,Report,1480885,1221981,35111,28972,607312,611216,2556,897,773967,18.4,10.4,773047,23.1,1220440,36418,357512,46.7,486533,63509,438174,437572,13.1,44190,726600,706485,47800,0,205468,232563,2543,143,205443,231986,2543,143,55447,77713,1824,63,440717,10.4,440115,13.1,135047,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,PA,PAA,Pennsylvania,12801989,Report,4808285,3524263,37559,27529,1812268,1711190,709,96,2401448,18.8,8.7,2399345,23.6,3521507,34635,1204205,50.3,1708135,71370,1116624,1115972,11,47291,2452500,2211885,143900,0,559389,557176,1281,59,559357,556557,1281,58,260280,236409,684,30,1117905,8.7,1117253,11,497403,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,PR,PRA,Puerto Rico,3193694,Report,1256170,635352,39333,19894,268172,366907,26,247,404145,12.7,7.3,403993,15.4,635168,24234,185533,0,262600,0,232112,232080,8.9,47928,646500,582270,27400,0,94605,137500,29,7,94604,137469,29,7,34709,44564,8,0,232141,7.3,232109,8.9,79281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,RI,RIA,Rhode Island,1059361,Report,422115,333607,39846,31491,179768,153402,437,0,240963,22.7,8.9,240862,28.2,333465,39008,136605,73,165216,88329,93834,93791,11,49378,211900,198315,11900,0,51118,42715,498,1,51116,42674,498,1,13564,16853,19,0,94332,8.9,94289,11,30436,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,RP,RPA,Republic of Palau,17907,Report,14800,8185,82649,45708,8184,1,0,0,5147,28.7,17.5,5147,36.9,8185,58602,1386,0,2503,0,3130,3130,22.4,105964,14600,0,200,0,3119,11,0,0,3119,11,0,0,1142,7,0,0,3130,17.5,3130,22.4,1149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,SC,SCA,South Carolina,5148714,Report,1776495,1397362,34504,27140,503599,891105,1635,1023,885144,17.2,9.8,884391,21.9,1396292,34583,611238,65.2,949926,101377,503978,503675,12.5,44000,797100,920595,58800,0,142012,361764,1592,202,142004,361469,1592,202,107076,230327,585,137,505570,9.8,505267,12.5,338125,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,SD,SDA,South Dakota,884659,Report,411670,326763,46534,36937,165231,160997,522,13,213680,24.2,12.8,213373,32,326336,48885,117927,77.6,171397,112857,113225,113112,16.9,61668,216600,184470,10600,0,54784,58437,617,4,54782,58326,617,4,24597,29595,119,1,113842,12.9,113729,17,54312,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,TN,TNA,Tennessee,6829174,Report,2344940,1667642,34337,24419,789205,875676,1023,1738,1064302,15.6,8.4,1064059,20,1667351,31346,623688,54.5,963112,84233,574655,574594,10.8,44085,1205600,1102140,37200,0,243104,331087,1079,464,243097,331033,1079,464,148129,175696,415,314,575734,8.4,575673,10.8,324554,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,TX,TXA,Texas,28995881,Report,9694925,7299866,33436,25176,3615393,3661928,22314,231,4574899,15.8,8.4,4557366,21.1,7272828,33677,1968446,52.7,3153129,84439,2439606,2430256,11.3,44892,4647800,4850625,196500,0,1212916,1226634,21283,87,1208267,1221933,21201,87,521882,527785,9157,37,2460920,8.5,2451489,11.4,1058863,28.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,US,USA,United States,331996199,Report,123232775,93692598,37119,28221,45635740,47628226,308181,120451,61088527,18.4,9.6,61027125,23.9,93608130,36680,32507609,60.1,49114234,90854,31794918,31772355,12.4,48289,60875300,59046975,3310500,0,14762637,17006696,307112,25616,14756744,16990043,306981,25599,7511118,8713433,116784,6971,32102061,9.7,32079368,12.6,16348308,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,UT,UTA,Utah,3205958,Report,1054260,880032,32884,27450,420393,450252,9387,0,512666,16,7.1,511840,22.5,878917,38638,231774,63.3,357187,97626,227483,227317,10,46346,534800,489060,30400,0,112608,114875,9180,0,112590,114727,9173,0,32316,49821,2927,0,236663,7.4,236490,10.4,85064,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,VA,VAA,Virginia,8535519,Report,3091425,2553714,36218,29919,1215658,1315914,21884,258,1642937,19.2,10.5,1641527,24.6,2551831,38232,778568,57.3,1152364,84801,895613,895205,13.4,46316,1509100,1500525,81800,0,423876,471651,21785,86,423808,471311,21781,86,179586,193808,8890,56,917398,10.7,916986,13.7,382340,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,VA2,VA2,Veterans Health,0,Report,3387645,2718748,0,0,1446786,1262740,9221,1,1738461,0,0,1738446,0,2718727,0,1197366,0,1888502,0,978864,978858,0,0,1867000,1449045,71600,0,471241,507623,9220,0,471241,507617,9220,0,333384,357418,3890,0,988084,0,988078,0,694692,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,VI,VIA,Virgin Islands,104680,Report,42090,23752,40208,22690,10878,12874,0,0,15591,14.9,7.3,15549,19,23709,29037,6610,0,10414,0,7665,7662,9.4,51549,18300,23790,0,0,3781,3884,0,0,3779,3883,0,0,1989,1712,0,0,7665,7.3,7662,9.4,3701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,VT,VTA,Vermont,623989,Report,272530,203900,43675,32677,107214,96501,0,185,130466,20.9,11.1,130371,25.6,203766,39955,77946,62.3,107147,85691,69135,69089,13.5,53439,137700,127530,7300,0,34579,34504,13,52,34577,34460,13,52,10666,15913,0,33,69148,11.1,69102,13.5,26612,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,WA,WAA,Washington,7614893,Report,2942240,2255182,38638,29615,1131430,1121205,1481,1066,1437268,18.9,10.5,1436299,24.1,2253851,37868,773889,64,1203996,99527,802793,802434,13.5,49434,1453200,1418040,71000,0,411027,391463,1532,303,411010,391121,1532,303,217106,204450,196,227,804325,10.6,803966,13.5,421979,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,WI,WIA,Wisconsin,5822434,Report,2154685,1812456,37007,31129,810920,1001010,385,141,1155268,19.8,11,1154667,25.3,1811638,39765,684721,67.3,1051953,103412,641825,641610,14.1,47295,1096600,1030185,27900,0,247441,394344,449,40,247439,394131,449,40,140506,208446,116,21,642274,11,642059,14.1,349089,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,WV,WVA,West Virginia,1792147,Report,773125,606345,43140,33833,306052,299949,344,0,367001,20.5,12.9,366648,25.6,605803,42288,211606,57.7,340176,92688,230829,230671,16.1,53967,401700,350025,21400,0,112167,118652,466,10,112132,118529,465,10,60787,64351,157,6,231295,12.9,231136,16.1,125301,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,WY,WYA,Wyoming,578759,Report,246125,185813,42526,32105,96314,89069,366,64,115046,19.9,11.7,114975,25.8,185723,41733,63071,63.6,104445,105310,67915,67897,15.3,55306,127500,112125,6500,0,33639,34268,374,8,33638,34251,374,8,19667,20811,76,4,68289,11.8,68271,15.3,40558,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-09,LTC,LTC,Long Term Care,NA,NA,NA,7419240,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA
